index,name,platform,publisher,developer,cscore,uscore,date,genre
2492,Sine Mora,PlayStation3,Not specified,"DigitalReality,GrasshopperManufacture",8.3,7.4,2012,"Action, Shooter, Shooter, Scrolling, Scrolling, ""Shoot-Em-Up"", Vertical, Horizontal"
2493,Tales of Monkey Island Chapter 5: Rise of the Pirate God,Wii,Not specified,TelltaleGames,8.3,7.7,2010,"Adventure, General, 3D, Fantasy, Third-Person, Fantasy"
2494,Crisis Core: Final Fantasy VII,PlayStationPortable,Not specified,SquareEnix,8.3,8.6,2008,"Role-Playing, Action RPG, Action RPG"
2495,Starseed Pilgrim,PC,Not specified,Droqen,8.3,6.2,2013,"Simulation, General, General"
2496,Age of Conan: Rise of the Godslayer,PC,Not specified,Funcom,8.3,7.6,2010,"Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy"
2497,Trine,PlayStation3,Not specified,"Frozenbyte,Inc.",8.3,7.8,2009,"Action, Action, Adventure, Fantasy, General, Platformer, Fantasy, 2D"
2498,Darksiders,Xbox360,Not specified,VigilGames,8.3,7.9,2010,"Action, Adventure, Sci-Fi, Modern, Open-World"
2499,MLB 08: The Show,PlayStationPortable,Not specified,SCEASanDiegoStudios,8.3,7.8,2008,"Sports, Traditional, Team, Baseball, Sim, Sim"
2500,Alan Wake,PC,Not specified,RemedyEntertainment,8.3,8.0,2012,"Action, Adventure, Modern, Horror, Horror, Survival"
2501,OlliOlli: Switch Stance,Switch,Not specified,Gambitious,8.3,7.9,2019,"Miscellaneous, Compilation"
2502,Titanfall,Xbox360,Not specified,BluepointGames,8.3,6.0,2014,"Shooter, Sci-Fi, Miscellaneous, General, Action, Shooter, First-Person, Sci-Fi, Arcade"
2503,Karaoke Revolution,PlayStation2,Not specified,HarmonixMusicSystems,8.3,8.7,2003,"Miscellaneous, Rhythm, Music"
2504,Hitman 2: Silent Assassin,GameCube,Not specified,IoInteractive,8.3,6.1,2003,"Action, Adventure, Modern"
2505,NBA Live 2003,PlayStation2,Not specified,EACanada,8.3,8.4,2002,"Sports, Traditional, Basketball, Sim"
2506,Tiger Woods PGA Tour 2002,PC,Not specified,Headgate,8.3,5.8,2002,"Sports, Traditional, Individual, Golf, Sim, Sim"
2507,Monaco: Whats Yours Is Mine,PC,Not specified,PocketwatchGames,8.3,7.7,2013,"Adventure, General, General"
2508,Indigo Prophecy,PlayStation2,Not specified,QuanticDream,8.3,8.1,2005,"Adventure, Third-Person, Modern"
2509,Deus Ex: Mankind Divided,XboxOne,Not specified,EidosMontreal,8.3,7.5,2016,"Action, Adventure, General"
2510,Trials Rising,PC,Not specified,RedLynx,8.3,4.7,2019,"Racing, Arcade, Automobile"
2511,Castle Crashers Remastered,XboxOne,Not specified,TheBehemoth,8.3,7.8,2015,"Action, ""Beat-Em-Up"", 2D"
2512,Transistor,PC,Not specified,SupergiantGames,8.3,8.4,2014,"Role-Playing, Action RPG, Action RPG"
2513,Pac-Man Championship Edition,Xbox360,Not specified,NamcoBandaiGames,8.3,8.5,2007,"Action, General, General, Arcade"
2514,Prince of Persia: Warrior Within,GameCube,Not specified,Ubisoft,8.3,8.0,2004,"Action, Adventure, Fantasy"
2515,Moonlighter,Switch,Not specified,"11bitstudios,DigitalSun",8.3,8.1,2018,"Role-Playing, Action RPG"
2516,Mutant Mudds: Super Challenge,WiiU,Not specified,RenegadeKid,8.3,6.9,2016,"Action, Platformer, 2D"
2517,Child of Light,PlayStationVita,Not specified,UbisoftMontreal,8.3,7.9,2014,"Role-Playing, General"
2518,Rogue Galaxy,PlayStation2,Not specified,Level5,8.3,8.0,2007,"Role-Playing, Action RPG"
2519,inFamous 2,PlayStation3,Not specified,SuckerPunch,8.3,8.6,2011,"Action, Adventure, Sci-Fi, Sci-Fi, Open-World"
2520,Nintendogs: Chihuahua & Friends,DS,Not specified,Nintendo,8.3,8.0,2005,"Simulation, Miscellaneous, Virtual Life, Virtual Life, Virtual, Pet"
2521,Tekken Tag Tournament 2,Xbox360,Not specified,NamcoBandaiGames,8.3,7.7,2012,"Action, Fighting, Fighting, 3D, 3D"
2522,No Mans Sky Beyond,PlayStation4,Not specified,HelloGames,8.3,8.2,2019,"Action, Adventure, Open-World"
2523,Yakuza 5,PlayStation3,Not specified,RyugaGotokuStudios,8.3,8.6,2015,"Modern, Action, Adventure, Open-World"
2524,DiRT,PlayStation3,Not specified,Codemasters,8.3,8.0,2007,"Driving, Racing, Simulation, Rally / Offroad, Rally / Offroad, Automobile"
2525,FIFA Soccer 08,PlayStation2,Not specified,EACanada,8.3,6.9,2007,"Sports, Traditional, Soccer, Sim"
2526,Creaks,PlayStation4,Not specified,AmanitaDesign,8.3,6.8,2020,"Adventure, General"
2527,Zero Escape: Zero Time Dilemma,PlayStationVita,Not specified,"SpikeChunsoft,Chime",8.3,8.2,2016,"Adventure, Visual Novel"
2528,Outland,PlayStation3,Not specified,Housemarque,8.3,7.8,2011,"Action, Platformer, Platformer, 3D, 2D"
2529,Skylanders Swap Force,PlayStation3,Not specified,VicariousVisions,8.3,5.6,2013,"Action, Platformer, Platformer, 3D, 3D"
2530,GRIS,Switch,Not specified,NomadaStudio,8.3,8.7,2018,"Action, Platformer, 2D"
2531,Call of Duty: Advanced Warfare,PlayStation4,Not specified,SledgehammerGames,8.3,5.7,2014,"Action, Shooter, First-Person, Modern, Arcade"
2532,Super Mega Baseball 3,XboxOne,Not specified,MetalheadSoftware,8.3,6.6,2020,"Sports, Team, Baseball, Arcade"
2533,Sayonara Wild Hearts,PlayStation4,Not specified,Simogo,8.3,6.4,2019,"Action, Rhythm, Music"
2534,WarioWare: Smooth Moves,Wii,Not specified,IntelligentSystems,8.3,7.5,2007,"Miscellaneous, Party, Party, Party / Minigame"
2535,Tiger Woods PGA Tour 06,PlayStation2,Not specified,EASports,8.3,6.4,2005,"Sports, Traditional, Golf, Sim"
2536,The Sexy Brutale,PC,Not specified,"TequilaWorks,CavalierGameStudios",8.3,7.6,2017,"Adventure, General"
2537,MLB 14: The Show,PlayStation4,Not specified,SCEASanDiegoStudios,8.3,7.6,2014,"Sports, Traditional, Team, Baseball, Sim, Sim"
2538,Helldivers,PC,Not specified,ArrowheadGameStudios,8.3,6.9,2015,"Action, Shooter, Third-Person, ""Shoot-Em-Up"", Arcade, Top-Down"
2539,Project CARS,PlayStation4,Not specified,SlightlyMadStudios,8.3,6.6,2015,"Driving, Racing, Simulation, General, Automobile"
2540,Worldwide Soccer Manager 2009,PC,Not specified,SportsInteractive,8.3,7.6,2008,"Sports, Traditional, Team, Soccer, Management, Management"
2541,Call of Duty: World at War,PC,Not specified,Treyarch,8.3,7.6,2008,"Action, Shooter, Shooter, First-Person, Historic, Historic, Arcade"
2542,Torchlight,PC,Not specified,RunicGames,8.3,7.9,2009,"Role-Playing, Action RPG, Action RPG"
2543,FIFA 19,PlayStation4,Not specified,EASports,8.3,2.0,2018,"Sports, Team, Soccer, Sim"
2544,Ape Out,PC,Not specified,GabeCuzzillo,8.3,6.9,2019,"Action, Shooter, ""Shoot-Em-Up"", Top-Down"
2545,Mortal Kombat X,PlayStation4,Not specified,"WarnerBros.InteractiveEntertainment,NetherRealmStudios",8.3,7.8,2015,"Action, Fighting, 2D, 3D"
2546,Valdis Story: Abyssal City,PC,Not specified,EndlessFluff,8.3,7.7,2013,"Action, Platformer, Platformer, 2D, 2D"
2547,Art Style: PiCTOBiTS,DS,Not specified,Nintendo,8.3,7.6,2009,"Miscellaneous, Puzzle, Puzzle, Puzzle, Matching, Matching"
2548,Sonic Advance 2,GameBoyAdvance,Not specified,DimpsCorporation,8.3,8.0,2003,"Action, Platformer, 2D"
2549,Rayman 3,GameBoyAdvance,Not specified,Ubisoft,8.3,7.4,2003,"Action, Platformer, 2D"
2550,NCAA College Basketball 2K3,PlayStation2,Not specified,KushGames,8.3,8.2,2002,"Sports, Traditional, Basketball, Sim"
2551,Steel Battalion,Xbox,Not specified,Capcom,8.3,8.5,2002,"Simulation, Sci-Fi, Mech"
2552,XGIII: Extreme G Racing,GameCube,Not specified,Acclaim,8.3,7.8,2001,"Driving, Racing, Futuristic"
2553,FIFA 2001,PlayStation2,Not specified,EACanada,8.3,7.3,2000,"Sports, Traditional, Soccer, Sim"
2554,Crimson Skies,PC,Not specified,ZipperInteractive,8.3,7.7,2000,"Simulation, Flight, Sci-Fi, Futuristic Jet, Futuristic Jet, Combat"
2555,Professor Layton and the Last Specter,DS,Not specified,Level5,8.3,8.2,2011,"Miscellaneous, Puzzle, Puzzle, General, Puzzle, General"
2556,NBA 2K15,PlayStation4,Not specified,VisualConcepts,8.3,6.9,2014,"Sports, Traditional, Team, Basketball, Sim"
2557,Katana ZERO,PC,Not specified,Askiisoft,8.3,8.9,2019,"Action, Platformer, 2D"
2558,Danganronpa 1-2 Reload,PlayStation4,Not specified,SpikeChunsoft,8.3,8.3,2017,"Miscellaneous, Compilation"
2559,LIMBO,Switch,Not specified,PLAYDEAD,8.3,8.4,2018,"Action, Platformer, 2D"
2560,Nintendogs: Lab & Friends,DS,Not specified,Nintendo,8.3,7.7,2005,"Simulation, Miscellaneous, Virtual Life, Virtual Life, Virtual, Pet"
2561,Xenoblade Chronicles 2,Switch,Not specified,MonolithSoft,8.3,8.7,2017,"Role-Playing, Action RPG"
2562,Need for Speed Most Wanted,Xbox,Not specified,EACanada,8.3,8.8,2005,"Driving, Racing, GT / Street"
2563,WRC 9 FIA World Rally Championship,XboxOne,Not specified,KTRacing,8.3,5.8,2020,"Racing, Simulation, Automobile"
2564,Madden NFL 16,PlayStation4,Not specified,EASports,8.3,5.7,2015,"Sports, Team, Football, Sim"
2565,RACE 07: Official WTCC Game,PC,Not specified,SimBin,8.3,8.8,2007,"Driving, Racing, Simulation, GT / Street, GT / Street, Automobile"
2566,Freedom Planet,PC,Not specified,GalaxyTrail,8.3,8.3,2014,"Action, Platformer, 2D"
2567,Dark Souls Remastered,Switch,Not specified,FromSoftware,8.3,8.0,2018,"Role-Playing, Action RPG"
2568,2010 FIFA World Cup South Africa,Xbox360,Not specified,ElectronicArts,8.3,8.2,2010,"Sports, Traditional, Team, Soccer, Sim, Sim"
2569,FIFA Soccer 10,PlayStationPortable,Not specified,"EASports,HBStudiosMultimedia",8.3,7.5,2009,"Sports, Traditional, Team, Soccer, Sim, Sim"
2570,Gravity Rush,PlayStationVita,Not specified,SCEJapanStudio,8.3,8.5,2012,"Action, Action, Adventure, Platformer, Platformer, Open-World, 3D, 3D"
2571,Pokemon Omega Ruby,3DS,Not specified,GameFreak,8.3,7.4,2014,"Role-Playing, Console-style RPG, Japanese-Style, Trainer"
2572,Horizon Zero Dawn: The Frozen Wilds,PlayStation4,Not specified,Guerrilla,8.3,7.9,2017,"Role-Playing, Action RPG"
2573,Ninja Gaiden: Dragon Sword,DS,Not specified,TeamNinja,8.3,7.8,2008,"Action, Adventure, Fantasy, General, Fantasy"
2574,Rhythm Heaven Fever,Wii,Not specified,Nintendo,8.3,8.2,2012,"Action, Miscellaneous, Rhythm, Music, Music"
2575,Ms. Splosion Man,Xbox360,Not specified,TwistedPixelGames,8.3,6.9,2011,"Action, General, Platformer, Platformer, 2D, 2D"
2576,Detention,PlayStation4,Not specified,RedCandleGames,8.3,7.4,2017,"Adventure, General"
2577,SUPERHOT,PlayStation4,Not specified,SUPERHOT,8.3,7.4,2017,"Action, Shooter, First-Person, Tactical"
2578,SUPERHOT,XboxOne,Not specified,SUPERHOT,8.3,7.8,2016,"Modern, Action, Shooter, First-Person, Tactical"
2579,CastleStorm,WiiU,Not specified,ZenStudios,8.3,7.8,2013,"Strategy, General"
2580,EverQuest II: Rise of Kunark,PC,Not specified,SonyOnlineEntertainment,8.3,7.6,2007,"Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy"
2581,Ninja Gaiden Sigma 2,PlayStation3,Not specified,TeamNinja,8.3,7.8,2009,"Action, Adventure, Fantasy, General, Fantasy"
2582,Dragon Quest Heroes: Rocket Slime,DS,Not specified,"SquareEnix,TOSE",8.3,7.8,2006,"Action, Adventure, Fantasy, General, Fantasy, Open-World"
2583,Sleeping Dogs,PlayStation3,Not specified,UnitedFrontGames,8.3,7.7,2012,"Action, Adventure, Modern, Modern, Open-World"
2584,Contra 4,DS,Not specified,WayForward,8.3,7.9,2007,"Action, Platformer, Platformer, 2D, 2D"
2585,Street Fighter: 30th Anniversary Collection,PlayStation4,Not specified,"Capcom,DigitalEclipse",8.3,7.1,2018,"Miscellaneous, Compilation"
2586,Rhythm Heaven,DS,Not specified,Nintendo,8.3,8.4,2009,"Action, Miscellaneous, Rhythm, Music, Music"
2587,Collection of Mana,Switch,Not specified,M2,8.3,8.2,2019,"Miscellaneous, Compilation"
2588,Path of Exile: The Fall of Oriath,XboxOne,Not specified,GrindingGearGames,8.3,7.5,2017,"Role-Playing, Action RPG"
2589,The Legend of Heroes: Trails in the Sky the 3rd,PC,Not specified,Falcom,8.3,8.1,2017,"Role-Playing, Japanese-Style"
2590,SteamWorld Heist,PlayStation4,Not specified,Image&Form,8.3,7.2,2016,"Strategy, Turn-Based, General"
2591,Dark Age of Camelot: Catacombs,PC,Not specified,MythicEntertainment,8.3,7.0,2004,"Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy"
2592,ABZU,PC,Not specified,GiantSquid,8.3,6.9,2016,"Action, Adventure, Adventure, General, 3D, Third-Person"
2593,The Messenger,PC,Not specified,SabotageStudio,8.3,7.7,2018,"Action, Platformer, 2D"
2594,Nintendogs: Dalmatian & Friends,DS,Not specified,Nintendo,8.3,7.4,2006,"Simulation, Miscellaneous, Virtual Life, Virtual Life, Virtual, Pet"
2595,Little Nightmares,XboxOne,Not specified,TarsierStudios,8.3,7.8,2017,"Action, Adventure, General, Linear"
2596,Stacking,PlayStation3,Not specified,DoubleFineProductions,8.3,7.7,2011,"Miscellaneous, Puzzle, Action, Puzzle, Puzzle, Action"
2597,Overcooked! 2: Surf n Turf,Switch,Not specified,GhostTownGamesLtd.,8.3,8.4,2018,"Action, Arcade"
2598,Spore Creature Creator,PC,Not specified,"Maxis,EARedwoodShores",8.3,7.7,2008,"Strategy, Breeding/Constructing, General, Breeding/Constructing"
2599,Final Fantasy V Advance,GameBoyAdvance,Not specified,TOSE,8.3,8.2,2006,"Role-Playing, Console-style RPG"
2600,James Bond 007: Everything or Nothing,Xbox,Not specified,EARedwoodShores,8.3,7.5,2004,"Action, Shooter, Third-Person, Modern"
2601,The Sims,PlayStation2,Not specified,EdgeofReality,8.3,7.6,2003,"Miscellaneous, Virtual Life"
2602,All-Star Baseball 2003,GameCube,Not specified,Acclaim,8.3,8.0,2002,"Sports, Traditional, Baseball, Sim"
2603,F1 2001,Xbox,Not specified,EASports,8.3,5.0,2001,"Driving, Racing, Formula One"
2604,Looney Tunes: Space Race,Dreamcast,Not specified,MelbourneHouse,8.3,8.5,2000,"Driving, Racing, Kart"
2605,Tom Clancys Splinter Cell: Conviction,PC,Not specified,UbisoftMontreal,8.3,5.5,2010,"Action, Adventure, Modern, General, Modern"
2606,Luftrausers,PlayStationVita,Not specified,Vlambeer,8.3,7.4,2014,"Action, General, Shooter, ""Shoot-Em-Up"", Top-Down"
2607,And Yet It Moves,Wii,Not specified,BrokenRules,8.3,7.7,2010,"Action, Platformer, Platformer, 2D, 2D"
2608,Tribes: Vengeance,PC,Not specified,IrrationalGames,8.3,7.7,2004,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade"
2609,Hitman: Absolution,PlayStation3,Not specified,IoInteractive,8.3,7.6,2012,"Action, Adventure, Modern, General, Modern"
2610,Super Puzzle Fighter II Turbo HD Remix,Xbox360,Not specified,BackboneEntertainment,8.3,8.0,2007,"Miscellaneous, Puzzle, Puzzle, Puzzle, Matching, Matching"
2611,Hitman: Blood Money,PlayStation2,Not specified,IoInteractive,8.3,8.6,2006,"Action, Adventure, Modern"
2612,Kirby Mass Attack,DS,Not specified,HALLabs,8.3,8.1,2011,"Action, Platformer, Platformer, 2D, 2D"
2613,Call of Duty: Black Ops II,PlayStation3,Not specified,Treyarch,8.3,5.7,2012,"Action, Shooter, Shooter, First-Person, Historic, Modern, Modern, Arcade"
2614,Guitar Hero III: Legends of Rock,PlayStation3,Not specified,NeversoftEntertainment,8.3,7.8,2007,"Action, Miscellaneous, Rhythm, Music, Music"
2615,Alan Wake,Xbox360,Not specified,RemedyEntertainment,8.3,8.2,2010,"Action, Adventure, Modern, Horror, Horror, Survival"
2616,Sega Ages: Sonic the Hedgehog 2,Switch,Not specified,SonicTeam,8.3,7.7,2020,"Action, Platformer, 2D"
2617,Gorogoa,Switch,Not specified,"JasonRoberts,BuriedSignal",8.3,7.8,2017,"Puzzle, General"
2618,Tales From The Borderlands: Episode 3 - Catch A Ride,PlayStation4,Not specified,TelltaleGames,8.3,7.3,2015,"Adventure, General"
2619,L.A. Noire: The Complete Edition,PC,Not specified,RockstarLeeds,8.3,8.0,2011,"Action, Adventure, Adventure, 3D, Open-World, Modern, Third-Person, Modern"
2620,Brutal Legend,PlayStation3,Not specified,DoubleFineProductions,8.3,7.6,2009,"Action, Action, Adventure, General, Fantasy, General, Fantasy, Open-World"
2621,Dragon Quest Wars,DS,Not specified,IntelligentSystems,8.3,5.3,2009,"Strategy, Turn-Based, Fantasy, General, Fantasy"
2622,VVVVVV,3DS,Not specified,TerryCavanagh,8.3,8.0,2011,"Action, Platformer, Platformer, 2D, 2D"
2623,Katana ZERO,Switch,Not specified,Askiisoft,8.3,8.7,2019,"Action, Platformer, 2D"
2624,GTR Evolution,PC,Not specified,SimBin,8.3,7.8,2008,"Driving, Racing, Simulation, GT / Street, GT / Street, Automobile"
2625,Marvel: Ultimate Alliance,Xbox,Not specified,RavenSoftware,8.3,6.6,2006,"Role-Playing, Action RPG"
2626,Killer Queen Black,Switch,Not specified,LiquidBit,8.3,8.3,2019,"Action, Adventure, General"
2627,Life is Strange: Episode 5 - Polarized,PC,Not specified,DONTNODEntertainment,8.3,8.4,2015,"Action, Adventure, General"
2628,Battlefield 3: Back to Karkand,PlayStation3,Not specified,EADICE,8.3,7.5,2011,"Action, Shooter, Shooter, First-Person, Modern, Tactical, Modern, Arcade"
2629,Bully: Scholarship Edition,Wii,Not specified,RockstarToronto,8.3,8.1,2008,"Action, Adventure, Modern, Modern, Open-World"
2630,Def Jam: Fight for NY,PlayStation2,Not specified,AkiCorp.,8.3,8.8,2004,"Action, Fighting, Wrestling"
2631,SteamWorld Dig,WiiU,Not specified,Image&Form,8.3,8.0,2014,"Action, Action, Adventure, General, Platformer, 2D"
2632,Broforce,PC,Not specified,FreeLives,8.3,8.0,2014,"Platformer, 2D, Action, Platformer, 2D"
2633,Disgaea 2: Dark Hero Days,PlayStationPortable,Not specified,NipponIchiSoftware,8.3,8.3,2009,"Strategy, Turn-Based, Fantasy, Fantasy, Tactics"
2634,Dust: An Elysian Tail,Xbox360,Not specified,HumbleHearts,8.3,8.0,2012,"Role-Playing, Action RPG, Action RPG"
2635,Battlefield: Bad Company,Xbox360,Not specified,EADICE,8.3,7.7,2008,"Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade"
2636,A Plague Tale: Innocence,XboxOne,Not specified,AsoboStudio,8.3,8.4,2019,"Action, Adventure, General, Linear"
2637,Splasher,Switch,Not specified,Splashteam,8.3,8.0,2017,"Action, Platformer, 2D"
2638,Spelunky,PlayStation3,Not specified,"Mossmouth,BlitWorks",8.3,7.7,2013,"Action, Platformer, Platformer, 2D, 2D"
2639,NCAA Football 09,Xbox360,Not specified,EATiburon,8.3,7.7,2008,"Sports, Traditional, Team, Football, Sim, Sim"
2640,Star Wars: Battlefront II (2005),Xbox,Not specified,PandemicStudios,8.3,8.9,2005,"Action, Shooter, First-Person, Sci-Fi"
2641,Wipeout Fusion,PlayStation2,Not specified,StudioLiverpool,8.3,8.6,2002,"Driving, Racing, Futuristic"
2642,Independence War 2: Edge of Chaos,PC,Not specified,ParticleSystems,8.3,7.9,2001,"Simulation, Sci-Fi, Space, Large Spaceship, Large Spaceship, Combat, Civilian"
2643,Myst III: Exile,PC,Not specified,PrestoStudios,8.3,7.6,2001,"Adventure, 3D, First-Person, Fantasy, Fantasy"
2644,Final Fantasy Tactics,PlayStation,Not specified,SquareSoft,8.3,9.1,1998,"Strategy, Turn-Based, Fantasy"
2645,Ace Combat 2,PlayStation,Not specified,Namco,8.3,8.8,1997,"Simulation, Flight, Modern Jet"
2646,Superbrothers: Sword & Sworcery EP,PC,Not specified,CapyGames,8.3,6.4,2012,"Adventure, General, General"
2647,Spyro Reignited Trilogy,XboxOne,Not specified,"Activision,ToysforBob",8.3,7.2,2018,"Miscellaneous, Compilation"
2648,Sid Meiers Civilization IV: Colonization,PC,Not specified,FiraxisGames,8.3,6.8,2008,"Strategy, Turn-Based, Historic, Historic, 4X"
2649,Pro Evolution Soccer 2008,Wii,Not specified,Konami,8.3,8.2,2008,"Sports, Traditional, Team, Soccer, Sim, Sim"
2650,Steel Division: Normandy 44,PC,Not specified,EugenSystems,8.3,7.6,2017,"Strategy, Real-Time, General, Tactics"
2651,Hearts of Iron IV,PC,Not specified,ParadoxDevelopmentStudio,8.3,7.4,2016,"Historic, Strategy, Real-Time, General"
2652,Nintendogs: Dachshund & Friends,DS,Not specified,Nintendo,8.3,7.9,2005,"Simulation, Miscellaneous, Virtual Life, Virtual Life, Virtual, Pet"
2653,Dynasty Warriors 8: Xtreme Legends - Definitive Edition,Switch,Not specified,OmegaForce,8.3,8.6,2018,"Action, ""Beat-Em-Up"", 3D"
2654,Skylanders Swap Force,Xbox360,Not specified,VicariousVisions,8.3,6.0,2013,"Action, Platformer, Platformer, 3D, 3D"
2655,Dark Souls II: Crown of the Sunken King,PlayStation3,Not specified,NamcoBandaiGames,8.3,8.0,2014,"Role-Playing, Action RPG"
2656,Europa Universalis III,PC,Not specified,ParadoxDevelopmentStudio,8.3,8.4,2007,"Strategy, General, General"
2657,FIFA 19,XboxOne,Not specified,EASports,8.3,2.3,2018,"Sports, Team, Soccer, Sim"
2658,Rhythm Heaven Megamix,3DS,Not specified,Nintendo,8.3,8.1,2016,"Action, Rhythm, Music"
2659,Duskers,PC,Not specified,MisfitsAttic,8.3,6.8,2016,"Strategy, General"
2660,F1 2011,PC,Not specified,Codemasters,8.3,7.1,2011,"Driving, Racing, Simulation, Formula One, Formula One, Automobile"
2661,Severed,WiiU,Not specified,DrinkBoxStudios,8.3,7.7,2016,"Action, Adventure, General"
2662,Prince of Persia: Warrior Within,PC,Not specified,UbisoftMontreal,8.3,8.6,2004,"Action, Adventure, Fantasy, Fantasy, Linear"
2663,Door Kickers,PC,Not specified,KillHouseGames,8.3,7.8,2014,"Modern, Modern, Strategy, Real-Time, General, Tactics"
2664,Counter-Strike: Global Offensive,PC,Not specified,"ValveSoftware,HiddenPathEntertainment",8.3,7.3,2012,"Action, Shooter, Shooter, First-Person, Modern, Tactical, Modern"
